代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),
601318.SH,中国平安,2018-02-23,67.7821,68.2484,69.4239,67.8404,68.6273,55601107,3929000289,0.8452,1.247,70.6641,
601318.SH,中国平安,2018-02-26,68.6273,68.9673,69.5405,67.6169,68.7827,69384092,4900094210,0.1554,0.2265,70.6227,
601318.SH,中国平安,2018-02-27,68.7827,68.9965,69.1616,67.4906,67.8209,78099482,5485814912,-0.9618,-1.3983,70.2414,
601318.SH,中国平安,2018-02-28,67.8209,67.2283,67.2672,65.7711,65.8294,78217046,5354288636,-1.9916,-2.9365,68.4542,
601318.SH,中国平安,2018-03-01,65.8294,65.2659,67.4032,64.9744,66.966,66329617,4535163832,1.1367,1.7267,68.3731,
601318.SH,中国平安,2018-03-02,66.966,66.0625,66.7037,65.5282,65.7516,58143932,3950841316,-1.2144,-1.8134,67.9493,
601318.SH,中国平安,2018-03-05,65.7516,65.7322,66.6357,65.091,65.9459,60982380,4123448692,0.1943,0.2955,67.6171,
601318.SH,中国平安,2018-03-06,65.9459,66.4511,67.4129,65.4796,67.3449,65707723,4498428233,1.399,2.1214,68.4612,
601318.SH,中国平安,2018-03-07,67.3449,67.0146,68.1804,66.2374,66.8203,59055501,4086838910,-0.5246,-0.779,69.2034,
601318.SH,中国平安,2018-03-08,66.8203,67.0923,68.8216,66.8009,68.5301,69268165,4847200944,1.7099,2.5589,69.9773,
601318.SH,中国平安,2018-03-09,68.5301,68.977,69.4239,68.3067,68.8702,47622200,3371832639,0.34,0.4962,70.8038,
601318.SH,中国平安,2018-03-12,68.8702,69.5599,69.8125,68.5884,69.0936,58335147,4159385529,0.2234,0.3244,71.3015,
601318.SH,中国平安,2018-03-13,69.0936,69.1713,69.3171,67.2089,67.4421,60949227,4270300750,-1.6516,-2.3903,70.0632,
601318.SH,中国平安,2018-03-14,67.4421,66.8883,67.2283,66.3151,66.8591,51476079,3538649610,-0.5829,-0.8643,68.7436,
601318.SH,中国平安,2018-03-15,66.8591,66.4608,68.6856,66.4511,68.4816,62711086,4389005513,1.6224,2.4266,69.9877,
601318.SH,中国平安,2018-03-16,68.4816,68.6856,69.9,68.4427,68.501,70132623,4999966474,0.0194,0.0284,71.293,
601318.SH,中国平安,2018-03-19,68.501,68.8702,71.775,68.4719,71.707,92449982,6687346253,3.206,4.6802,72.3347,
601318.SH,中国平安,2018-03-20,71.707,71.0172,72.0761,70.6286,71.979,65977835,4847776967,0.272,0.3794,73.4758,
601318.SH,中国平安,2018-03-21,71.979,74.5146,74.5243,70.9492,71.7167,136748593,10277152012,-0.2623,-0.3644,75.1536,
601318.SH,中国平安,2018-03-22,71.7167,71.4155,72.0567,69.6377,70.8035,90287752,6578006315,-0.9132,-1.2734,72.856,
601318.SH,中国平安,2018-03-23,70.8035,68.0055,68.7536,67.4421,68.297,148695492,10435410981,-2.5065,-3.5401,70.1797,
601318.SH,中国平安,2018-03-26,68.297,67.2283,67.9764,65.0716,66.3345,138098519,9441425605,-1.9624,-2.8734,68.3673,
601318.SH,中国平安,2018-03-27,66.3345,67.5975,67.6752,65.5768,66.218,103992027,7111483067,-0.1166,-0.1757,68.3849,
601318.SH,中国平安,2018-03-28,66.218,65.091,65.7516,63.0314,63.5366,142078782,9380984826,-2.6814,-4.0493,66.0266,
601318.SH,中国平安,2018-03-29,63.5366,63.556,65.363,61.7004,64.4984,146254573,9514381379,0.9618,1.5138,65.0536,
601318.SH,中国平安,2018-03-30,64.4984,64.1292,64.3818,62.9537,63.4492,84202251,5499095858,-1.0492,-1.6268,65.3082,
601318.SH,中国平安,2018-04-02,63.4492,62.4194,64.3624,62.3902,62.8177,80555909,5242356770,-0.6315,-0.9953,65.0772,
601318.SH,中国平安,2018-04-03,62.8177,62.1279,63.0994,62.021,62.672,60407068,3885145804,-0.1457,-0.232,64.3161,
601318.SH,中国平安,2018-04-04,62.672,63.0508,63.7115,62.1571,62.7108,67998953,4414551485,0.0389,0.062,64.9209,
601318.SH,中国平安,2018-04-09,62.7108,63.1383,64.1098,62.2251,64.0806,71614285,4679345562,1.3698,2.1844,65.341,
601318.SH,中国平安,2018-04-10,64.0806,63.8183,66.4511,63.5269,66.3054,90513972,6064986129,2.2248,3.4718,67.0061,
601318.SH,中国平安,2018-04-11,66.3054,66.354,66.6163,65.5573,65.7419,72092432,4894354063,-0.5635,-0.8498,67.89,
601318.SH,中国平安,2018-04-12,65.7419,65.9751,66.0334,64.7898,64.819,54450250,3659539916,-0.9229,-1.4039,67.2089,
601318.SH,中国平安,2018-04-13,64.819,65.5088,65.5282,64.1681,64.2944,46638574,3114028929,-0.5246,-0.8094,66.7694,
601318.SH,中国平安,2018-04-16,64.2944,64.1292,64.7607,62.0599,62.4679,80963957,5244687540,-1.8264,-2.8407,64.7781,
601318.SH,中国平安,2018-04-17,62.4679,62.6039,63.012,61.0398,61.3313,83167288,5312790696,-1.1367,-1.8196,63.8808,
601318.SH,中国平安,2018-04-18,61.3313,61.9628,62.1279,60.8164,61.7004,76484549,4841197668,0.3692,0.6019,63.2964,
601318.SH,中国平安,2018-04-19,61.7004,62.0793,63.0994,61.8462,62.6428,72647375,4680959624,0.9424,1.5273,64.434,
601318.SH,中国平安,2018-04-20,62.6428,62.3708,63.0217,61.7004,62.3222,60334073,3871514930,-0.3206,-0.5118,64.168,
601318.SH,中国平安,2018-04-23,62.3222,62.3222,63.3034,61.9628,63.1383,54446666,3516175405,0.8161,1.3094,64.5802,
601318.SH,中国平安,2018-04-24,63.1383,63.5366,65.1493,63.42,64.6635,90695407,6024928823,1.5253,2.4158,66.4304,
601318.SH,中国平安,2018-04-25,64.6635,64.1584,64.5664,63.4492,63.6337,47782761,3141687154,-1.0298,-1.5925,65.7494,
601318.SH,中国平安,2018-04-26,63.6337,63.8086,64.0126,61.0204,61.3216,84155382,5364614954,-2.3122,-3.6336,63.7465,
601318.SH,中国平安,2018-04-27,61.3216,61.7393,61.9142,56.6777,59.1551,260286257,15747812239,-2.1665,-3.533,60.5019,
601318.SH,中国平安,2018-05-02,59.1551,59.6117,60.0295,59.0191,59.5923,70890842,4341690751,0.4372,0.739,61.2447,
601318.SH,中国平安,2018-05-03,59.5923,59.1454,59.8254,58.1933,59.6894,62912538,3831120277,0.0972,0.163,60.896,
601318.SH,中国平安,2018-05-04,59.6894,59.5826,59.8837,58.9122,58.9802,44158675,2694568405,-0.7092,-1.1882,61.0201,
601318.SH,中国平安,2018-05-07,58.9802,58.8248,59.7186,58.0087,59.4465,82944783,5035372512,0.4663,0.7906,60.7075,
601318.SH,中国平安,2018-05-08,59.4465,59.6117,62.0599,59.4951,61.2827,117472062,7388303870,1.8361,3.0887,62.8941,
601318.SH,中国平安,2018-05-09,61.2827,61.3021,61.5936,60.7387,61.1564,48443100,3048008852,-0.1263,-0.2061,62.9194,
601318.SH,中国平安,2018-05-10,61.1564,61.4964,61.9336,60.8261,61.3798,49817832,3143778292,0.2234,0.3654,63.1055,
601318.SH,中国平安,2018-05-11,61.3798,61.7684,61.8462,61.0204,61.3021,45210551,2859210137,-0.0777,-0.1266,63.2421,
601318.SH,中国平安,2018-05-14,61.3021,61.885,62.74,61.6907,62.2736,68370916,4387898493,0.9715,1.5848,64.1779,
601318.SH,中国平安,2018-05-15,62.2736,62.6622,62.7497,61.5936,62.1473,52952916,3376776321,-0.1263,-0.2028,63.7694,
601318.SH,中国平安,2018-05-16,62.1473,61.8656,62.0988,60.8455,61.0204,55951439,3539081154,-1.1269,-1.8134,63.2527,
601318.SH,中国平安,2018-05-17,61.0204,61.2924,61.3896,60.1752,60.2335,47778223,2981258093,-0.7869,-1.2896,62.3978,
601318.SH,中国平安,2018-05-18,60.2335,60.1169,61.3216,59.8351,61.2438,56625326,3532704058,1.0104,1.6774,62.3874,
601318.SH,中国平安,2018-05-21,61.2438,61.7393,62.3222,61.4673,61.8462,70506571,4492367179,0.6023,0.9835,63.7156,
601318.SH,中国平安,2018-05-22,61.8462,61.7684,62.021,60.7192,61.2147,43769214,2757950408,-0.6315,-1.021,63.0112,
601318.SH,中国平安,2018-05-23,61.2147,61.1564,61.1564,59.9129,60.0003,56915452,3531232659,-1.2144,-1.9838,62.0435,
601318.SH,中国平安,2018-05-24,60.0003,60.1946,60.4958,59.4174,59.4757,44151327,2725820768,-0.5246,-0.8744,61.7381,
601318.SH,中国平安,2018-05-25,59.4757,59.6311,60.4083,59.5923,59.7769,35392969,2183913985,0.3012,0.5064,61.7047,
601318.SH,中国平安,2018-05-28,59.7769,60.0392,61.0884,59.7963,60.7192,45894875,2861428758,0.9424,1.5765,62.3475,
601318.SH,中国平安,2018-05-29,60.7192,60.5443,60.8747,59.5534,60.6026,63647446,3944873803,-0.1166,-0.192,61.9801,
601318.SH,中国平安,2018-05-30,60.6026,59.5631,59.942,58.8539,58.9219,49083664,2998177225,-1.6807,-2.7733,61.083,
601318.SH,中国平安,2018-05-31,58.9219,59.3688,60.4083,58.9802,60.3598,66538831,4096852001,1.4378,2.4402,61.5708,
601318.SH,中国平安,2018-06-01,60.3598,60.146,60.4181,59.534,59.8837,40800764,2516195954,-0.476,-0.7887,61.6703,
601318.SH,中国平安,2018-06-04,59.8837,60.3306,61.8947,60.1363,61.7199,85889740,5418564799,1.8361,3.0662,63.0875,
601318.SH,中国平安,2018-06-05,61.7199,61.7782,63.148,61.409,62.74,88517255,5683935967,1.0201,1.6528,64.2127,
601318.SH,中国平安,2018-06-06,62.74,62.5942,62.6137,61.8947,61.9919,49022028,3140622782,-0.7481,-1.1923,64.0655,
601318.SH,中国平安,2018-06-07,61.9919,62.6454,63.9028,62.3978,62.6157,74626679,4763077383,0.6238,1.0062,63.8254,
601318.SH,中国平安,2018-06-08,62.6157,62.3483,62.6157,61.3384,61.7741,57939137,3617103478,-0.8416,-1.3441,62.4294,
601318.SH,中国平安,2018-06-11,61.7741,61.6354,62.5761,61.2394,62.4077,51280313,3204236377,0.6337,1.0258,62.4847,
601318.SH,中国平安,2018-06-12,62.4077,62.5761,63.6157,62.1998,63.2692,76355925,4866437060,0.8614,1.3803,63.7336,
601318.SH,中国平安,2018-06-13,63.2692,63.1701,63.2791,62.7246,63.1206,45905326,2922589416,-0.1485,-0.2347,63.6656,
601318.SH,中国平安,2018-06-14,63.1206,62.9523,64.7048,62.8236,63.8038,79848471,5164445267,0.6832,1.0824,64.6781,
601318.SH,中国平安,2018-06-15,63.8038,63.4672,64.5167,63.388,63.9919,66658272,4315505697,0.1881,0.2948,64.7407,
601318.SH,中国平安,2018-06-19,63.9919,63.1701,63.5662,61.1899,61.477,127826360,8087342652,-2.5149,-3.9301,63.2682,
601318.SH,中国平安,2018-06-20,61.477,61.2889,61.9226,60.18,61.2394,74319522,4589333023,-0.2376,-0.3865,61.7514,
601318.SH,中国平安,2018-06-21,61.2394,61.2493,61.9424,60.3978,60.4869,60549396,3743256874,-0.7525,-1.2288,61.8215,
601318.SH,中国平安,2018-06-22,60.4869,60.0017,60.8928,60.0017,60.4671,46537639,2837582693,-0.0198,-0.0327,60.9739,
601318.SH,中国平安,2018-06-25,60.4671,60.675,60.7443,59.0116,59.1997,60749672,3673033330,-1.2674,-2.096,60.4618,
601318.SH,中国平安,2018-06-26,59.1997,58.5165,59.0215,57.2294,58.6552,71792764,4222114929,-0.5446,-0.9199,58.8098,
601318.SH,中国平安,2018-06-27,58.6552,58.5165,58.8631,56.8729,56.9323,69708410,4051818403,-1.7228,-2.9372,58.1252,
601318.SH,中国平安,2018-06-28,56.9323,56.5462,57.3779,55.9719,56.2689,73599124,4196752214,-0.6634,-1.1652,57.0218,
601318.SH,中国平安,2018-06-29,56.2689,56.5561,58.0512,56.5363,58.0017,64511204,3729377800,1.7327,3.0794,57.8098,
601318.SH,中国平安,2018-07-02,58.0017,57.7046,57.7046,54.1105,54.6748,90018916,5082587156,-3.3268,-5.7357,56.4613,
601318.SH,中国平安,2018-07-03,54.6748,55.0511,56.0016,53.7936,55.7838,94916701,5276896813,1.1089,2.0283,55.595,
601318.SH,中国平安,2018-07-04,55.7838,55.6749,56.3185,54.8234,54.9719,51949368,2909529851,-0.8119,-1.4554,56.007,
601318.SH,中国平安,2018-07-05,54.9719,55.1501,55.7145,54.6352,54.9818,54843432,3054478672,0.0099,0.018,55.6945,
601318.SH,中国平安,2018-07-06,54.9818,55.4273,57.0809,54.9917,56.3779,82431119,4674671786,1.3961,2.5392,56.71,
601318.SH,中国平安,2018-07-09,56.3779,57.0313,58.3284,56.6353,58.2987,69604304,4054246964,1.9208,3.4071,58.2471,
601318.SH,中国平安,2018-07-10,58.2987,58.4175,58.467,56.9818,57.6056,55562743,3233279752,-0.6931,-1.1889,58.1915,
601318.SH,中国平安,2018-07-11,57.6056,56.1897,56.9422,56.0016,56.5264,47378185,2701645194,-1.0792,-1.8735,57.023,
601318.SH,中国平安,2018-07-12,56.5264,56.6749,58.3086,56.6749,57.8036,64770763,3777942008,1.2773,2.2596,58.3279,
601318.SH,中国平安,2018-07-13,57.8036,58.1898,58.3383,57.7046,57.9621,39378546,2307228865,0.1584,0.2741,58.591,
601318.SH,中国平安,2018-07-16,57.9621,57.7244,58.1997,56.8135,57.1502,43194208,2494024299,-0.8119,-1.4008,57.7398,
601318.SH,中国平安,2018-07-17,57.1502,57.3284,57.6848,56.8531,57.4472,37994302,2195501138,0.297,0.5198,57.785,
601318.SH,中国平安,2018-07-18,57.4472,57.7046,58.5264,57.1799,57.2393,46448505,2717273919,-0.2079,-0.3619,58.5008,
601318.SH,中国平安,2018-07-19,57.2393,57.7838,58.7146,57.7739,58.1304,70369903,4143173505,0.8911,1.5568,58.8771,
601318.SH,中国平安,2018-07-20,58.1304,58.0215,61.0018,57.6551,60.2394,106935078,6433573521,2.109,3.628,60.1634,
601318.SH,中国平安,2018-07-23,60.2394,59.7542,60.9919,59.6552,60.477,80457337,4898411219,0.2376,0.3945,60.8821,
601318.SH,中国平安,2018-07-24,60.477,60.4572,62.378,60.4275,61.1305,83684707,5207884860,0.6535,1.0806,62.2322,
601318.SH,中国平安,2018-07-25,61.1305,61.6156,61.6255,60.7938,61.5463,40900624,2529701219,0.4159,0.6803,61.8499,
601318.SH,中国平安,2018-07-26,61.5463,61.6651,61.8632,60.0809,60.1998,48259331,2960086715,-1.3466,-2.1879,61.3371,
601318.SH,中国平安,2018-07-27,60.1998,60.378,60.7245,59.972,60.2691,33417159,2037644574,0.0693,0.1151,60.976,
601318.SH,中国平安,2018-07-30,60.2691,60.2988,61.3087,60.1502,60.9523,37637018,2303730924,0.6832,1.1336,61.2092,
601318.SH,中国平安,2018-07-31,60.9523,60.9919,61.279,60.2196,60.9919,26069859,1600697232,0.0396,0.065,61.4003,
601318.SH,中国平安,2018-08-01,60.9919,61.1899,61.7939,59.0314,59.1106,56343432,3440050571,-1.8812,-3.0844,61.055,
601318.SH,中国平安,2018-08-02,59.1106,58.8235,58.9027,57.2294,57.6848,64680428,3782255927,-1.4258,-2.4121,58.476,
601318.SH,中国平安,2018-08-03,57.6848,57.8532,58.1799,57.2096,57.2492,36208330,2109021439,-0.4357,-0.7552,58.2469,
601318.SH,中国平安,2018-08-06,57.2492,57.2393,58.2789,56.7937,57.2591,41978566,2438442832,0.0099,0.0173,58.0878,
601318.SH,中国平安,2018-08-07,57.2591,57.5363,59.0116,57.3878,58.972,56186121,3306492624,1.7129,2.9915,58.8489,
601318.SH,中国平安,2018-08-08,58.972,58.9621,59.1106,57.6155,57.8036,41210911,2426952929,-1.1684,-1.9812,58.891,
601318.SH,中国平安,2018-08-09,57.8036,57.8036,60.3879,57.6056,60.0215,63543307,3820214646,2.2179,3.8369,60.1199,
601318.SH,中国平安,2018-08-10,60.0215,59.9621,60.3582,59.2393,59.8433,34904151,2108590693,-0.1782,-0.2969,60.4109,
601318.SH,中国平安,2018-08-13,59.8433,59.2096,59.2591,58.0809,58.9621,45464948,2692879775,-0.8812,-1.4725,59.2298,
601318.SH,中国平安,2018-08-14,58.9621,58.972,59.1304,58.0017,58.467,30874067,1824184784,-0.4951,-0.8396,59.0847,
601318.SH,中国平安,2018-08-15,58.467,58.4472,58.467,56.1105,56.467,61374792,3531927672,-2.0001,-3.4208,57.5469,
601318.SH,中国平安,2018-08-16,56.467,55.8234,57.3779,55.3283,56.4175,47507498,2710351662,-0.0495,-0.0877,57.051,
601318.SH,中国平安,2018-08-17,56.4175,57.1304,57.2492,55.9026,56.0214,35136005,2009697401,-0.3961,-0.702,57.1977,
601318.SH,中国平安,2018-08-20,56.0214,56.3779,57.2492,56.1996,57.2393,46214266,2653996237,1.2179,2.1739,57.4281,
601318.SH,中国平安,2018-08-21,57.2393,57.2888,59.0611,57.2888,58.8334,63665064,3768112543,1.5941,2.785,59.1865,
601318.SH,中国平安,2018-08-22,58.8334,60.675,60.8928,59.774,60.3285,104185714,6355540682,1.4951,2.5412,61.002,
601318.SH,中国平安,2018-08-23,60.3285,60.4077,61.7642,60.4077,61.5166,75611130,4682981908,1.1882,1.9695,61.9351,
601318.SH,中国平安,2018-08-24,61.5166,61.0909,62.7048,60.8928,61.8533,57263151,3574475333,0.3366,0.5472,62.4219,
601318.SH,中国平安,2018-08-27,61.8533,62.4572,63.0513,62.1008,62.8434,58579343,3706028568,0.9901,1.6008,63.2651,
601318.SH,中国平安,2018-08-28,62.8434,63.1701,63.2097,61.982,62.279,42494421,2683512093,-0.5644,-0.8981,63.1498,
601318.SH,中国平安,2018-08-29,62.279,62.0612,62.6751,62.0315,62.3879,27892679,1757300920,0.1089,0.1749,63.0022,
601318.SH,中国平安,2018-08-30,62.3879,62.8731,63.4177,62.3978,62.5365,45849633,2916938041,0.1485,0.2381,63.6197,
601318.SH,中国平安,2018-08-31,62.5365,61.784,62.8038,61.5859,62.3582,52111400,3273908661,-0.1782,-0.285,62.8252,
601318.SH,中国平安,2018-09-03,62.3582,61.982,62.378,61.4968,62.1107,32379059,2027395425,-0.2475,-0.397,62.6144,
601318.SH,中国平安,2018-09-04,62.1107,62.2295,64.289,61.9226,64.1603,65837878,4208358192,2.0496,3.2999,63.92,
601318.SH,中国平安,2018-09-05,64.1603,63.7741,64.0018,62.18,62.18,50743718,3235414305,-1.9803,-3.0864,63.7599,
601318.SH,中国平安,2018-09-06,62.18,62.1,62.52,61.01,61.32,45742629,2827435706,-0.86,-1.3831,61.8118,
601318.SH,中国平安,2018-09-07,61.32,61.88,63.5,61.6,62.78,49471165,3105514558,1.46,2.381,62.7742,
601318.SH,中国平安,2018-09-10,62.78,62.6,62.87,61.6,62.03,32339001,2008532822,-0.75,-1.1946,62.1087,
601318.SH,中国平安,2018-09-11,62.03,62,62.58,61.25,61.68,34707057,2147831325,-0.35,-0.5642,61.8846,
601318.SH,中国平安,2018-09-12,61.68,61.31,61.46,60.28,60.6,43546028,2644081431,-1.08,-1.751,60.7192,
601318.SH,中国平安,2018-09-13,60.6,61.78,62.4,61.01,62.4,53884697,3328513240,1.8,2.9703,61.771,
601318.SH,中国平安,2018-09-14,62.4,62.57,63.76,62.42,63.3,55837041,3529776705,0.9,1.4423,63.2157,
601318.SH,中国平安,2018-09-17,63.3,62.3,63.18,62.25,62.51,26959587,1686602295,-0.79,-1.248,62.5604,
601318.SH,中国平安,2018-09-18,62.51,62.15,64.3,62.1,64.12,63556933,4033820471,1.61,2.5756,63.4678,
601318.SH,中国平安,2018-09-19,64.12,64.09,65.8,63.81,65.15,83470507,5411874454,1.03,1.6064,64.8358,
601318.SH,中国平安,2018-09-20,65.15,65.2,65.56,64.61,64.8,41892378,2721332741,-0.35,-0.5372,64.9601,
601318.SH,中国平安,2018-09-21,64.8,65.28,67.5,64.97,67.49,81043109,5386807332,2.69,4.1512,66.4684,
601318.SH,中国平安,2018-09-25,67.49,66.9,67.73,66.48,67.19,57810389,3878568209,-0.3,-0.4445,67.0912,
601318.SH,中国平安,2018-09-26,67.19,67.23,69,66.83,67.96,90852551,6186718195,0.77,1.146,68.0963,
601318.SH,中国平安,2018-09-27,67.96,67.73,67.75,66.86,67.2,62357433,4190581061,-0.76,-1.1183,67.2026,
601318.SH,中国平安,2018-09-28,67.2,67.5,69.1,67.44,68.5,73952387,5052835863,1.3,1.9345,68.3255,
601318.SH,中国平安,2018-10-08,68.5,66.8,66.84,64.71,64.78,112844471,7402497487,-3.72,-5.4307,65.5991,
601318.SH,中国平安,2018-10-09,64.78,64.63,65.38,64.33,65,48631908,3155728031,0.22,0.3396,64.8901,
601318.SH,中国平安,2018-10-10,65,65.09,65.58,64.2,64.65,58279902,3780647727,-0.35,-0.5385,64.8705,
601318.SH,中国平安,2018-10-11,64.65,62.1,63.2,61.38,61.85,114532745,7141404125,-2.8,-4.331,62.3525,
601318.SH,中国平安,2018-10-12,61.85,62.5,64.25,62.3,63.87,77461671,4901391148,2.02,3.266,63.2751,
601318.SH,中国平安,2018-10-15,63.87,63.9,64.44,63.09,63.2,53974326,3437483874,-0.67,-1.049,63.6874,
601318.SH,中国平安,2018-10-16,63.2,63.35,65.18,63.33,64,58403499,3761333740,0.8,1.2658,64.4025,
601318.SH,中国平安,2018-10-17,64,65.17,65.32,62.41,64.16,76140192,4861851849,0.16,0.25,63.8539,
601318.SH,中国平安,2018-10-18,64.16,63.49,63.52,62.25,62.45,60301984,3788520129,-1.71,-2.6652,62.8258,
601318.SH,中国平安,2018-10-19,62.45,61.99,66.1,61.88,65.62,113881516,7314843218,3.17,5.0761,64.232,
601318.SH,中国平安,2018-10-22,65.62,66.01,69.42,65.62,67.93,161688174,10961620260,2.31,3.5203,67.7948,
601318.SH,中国平安,2018-10-23,67.93,68,68.32,64.88,65.51,117213446,7814653832,-2.42,-3.5625,66.6703,
601318.SH,中国平安,2018-10-24,65.51,65.78,67.85,65.56,66.25,81063205,5398315014,0.74,1.1296,66.5939,
601318.SH,中国平安,2018-10-25,66.25,64.2,66.66,64.2,66.66,73620253,4816111122,0.41,0.6189,65.4183,
601318.SH,中国平安,2018-10-26,66.66,66.3,66.77,64.38,65.54,79741104,5212551961,-1.12,-1.6802,65.3684,
601318.SH,中国平安,2018-10-29,65.54,65.87,65.99,61.9,62,121641942,7666491234,-3.54,-5.4013,63.0251,
601318.SH,中国平安,2018-10-30,62,60,64.63,59.5,62.8,126920829,7969650420,0.8,1.2903,62.7923,
601318.SH,中国平安,2018-10-31,62.8,63.01,63.95,62.16,63.63,78283525,4948893033,0.83,1.3217,63.2176,
601318.SH,中国平安,2018-11-01,63.63,64.22,65.5,64.08,64.3,68987109,4463737106,0.67,1.053,64.7039,
601318.SH,中国平安,2018-11-02,64.3,66.92,67.35,65.55,67.35,117394937,7821171766,3.05,4.7434,66.6227,
601318.SH,中国平安,2018-11-05,67.35,66.5,67.05,65.7,66.58,54713186,3634382539,-0.77,-1.1433,66.4261,
601318.SH,中国平安,2018-11-06,66.58,66.2,66.8,65.8,66.8,38508185,2553280683,0.22,0.3304,66.3049,
601318.SH,中国平安,2018-11-07,66.8,66.89,67.34,65.9,66.12,51065843,3393066441,-0.68,-1.018,66.4449,
601318.SH,中国平安,2018-11-08,66.12,66.93,67.17,66,66.3,50494617,3364558944,0.18,0.2722,66.632,
601318.SH,中国平安,2018-11-09,66.3,65.75,65.98,64.38,64.62,54468970,3544347557,-1.68,-2.5339,65.0709,
601318.SH,中国平安,2018-11-12,64.62,64.4,65.14,63.75,64.66,45851164,2956910272,0.04,0.0619,64.4893,
